city,lat,lon,week_start_date,max_weekly_temp_c,total_weekly_precip_mm,max_daily_precip_mm,max_weekly_wind_kmh,disruption_occurred
Mumbai,19.076,72.8777,2021-03-01,35.1,0.0,0.0,24.2,0
Mumbai,19.076,72.8777,2021-03-08,36.6,0.0,0.0,25.0,0
Mumbai,19.076,72.8777,2021-03-15,35.7,0.0,0.0,24.2,0
Mumbai,19.076,72.8777,2021-03-22,34.7,0.0,0.0,24.2,0
Mumbai,19.076,72.8777,2021-03-29,38.6,0.0,0.0,25.3,0
Mumbai,19.076,72.8777,2021-04-05,31.7,0.1,0.1,22.7,0
Mumbai,19.076,72.8777,2021-04-12,34.1,0.0,0.0,24.7,0
Mumbai,19.076,72.8777,2021-04-19,36.1,0.0,0.0,23.5,0
Mumbai,19.076,72.8777,2021-04-26,33.6,0.0,0.0,23.9,0
Mumbai,19.076,72.8777,2021-05-03,34.3,0.0,0.0,22.1,0
Mumbai,19.076,72.8777,2021-05-10,33.6,0.0,0.0,20.8,0
Mumbai,19.076,72.8777,2021-05-17,36.2,206.9,199.9,61.9,1
Mumbai,19.076,72.8777,2021-05-24,30.9,43.7,22.6,47.5,0
Mumbai,19.076,72.8777,2021-05-31,31.5,19.7,4.8,21.9,0
Mumbai,19.076,72.8777,2021-06-07,31.0,52.9,11.1,19.5,0
Mumbai,19.076,72.8777,2021-06-14,29.0,123.2,25.1,22.0,0
Mumbai,19.076,72.8777,2021-06-21,29.1,91.7,18.5,26.6,0
Mumbai,19.076,72.8777,2021-06-28,29.4,88.9,36.7,19.1,0
Mumbai,19.076,72.8777,2021-07-05,29.9,17.8,4.8,22.8,0
Mumbai,19.076,72.8777,2021-07-12,29.6,156.4,85.5,36.8,1
Mumbai,19.076,72.8777,2021-07-19,28.4,252.4,55.2,31.5,1
Mumbai,19.076,72.8777,2021-07-26,28.5,153.4,36.7,34.8,0
Mumbai,19.076,72.8777,2021-08-02,28.8,51.0,12.4,31.3,0
Mumbai,19.076,72.8777,2021-08-09,28.4,36.4,9.8,24.4,0
Mumbai,19.076,72.8777,2021-08-16,28.0,37.0,9.1,19.1,0
Mumbai,19.076,72.8777,2021-08-23,28.5,172.8,71.7,22.0,1
Mumbai,19.076,72.8777,2021-08-30,28.4,16.5,6.0,17.0,0
Mumbai,19.076,72.8777,2021-09-06,27.9,121.7,49.1,23.8,0
Mumbai,19.076,72.8777,2021-09-13,28.4,321.90000000000003,146.8,34.9,1
Mumbai,19.076,72.8777,2021-09-20,28.5,39.6,10.2,25.5,0
Mumbai,19.076,72.8777,2021-09-27,28.5,56.3,19.7,16.8,0
Mumbai,19.076,72.8777,2021-10-04,30.5,50.6,30.7,24.9,0
Mumbai,19.076,72.8777,2021-10-11,31.9,43.5,14.6,17.7,0
Mumbai,19.076,72.8777,2021-10-18,32.9,4.1,1.6,20.0,0
Mumbai,19.076,72.8777,2021-10-25,32.1,0.5,0.5,20.2,0
Mumbai,19.076,72.8777,2021-11-01,33.6,0.0,0.0,21.6,0
Mumbai,19.076,72.8777,2021-11-08,33.7,1.7000000000000002,1.6,21.1,0
Mumbai,19.076,72.8777,2021-11-15,32.7,0.0,0.0,22.6,0
Mumbai,19.076,72.8777,2021-11-22,33.5,16.3,7.9,19.2,0
Mumbai,19.076,72.8777,2021-11-29,32.6,0.0,0.0,17.3,0
Mumbai,19.076,72.8777,2021-12-06,32.5,99.2,56.7,26.9,1
Mumbai,19.076,72.8777,2021-12-13,31.6,0.0,0.0,16.3,0
Mumbai,19.076,72.8777,2021-12-20,29.9,0.0,0.0,17.1,0
Mumbai,19.076,72.8777,2021-12-27,29.4,0.0,0.0,17.8,0
Mumbai,19.076,72.8777,2022-01-03,31.4,0.0,0.0,21.5,0
Mumbai,19.076,72.8777,2022-01-10,31.2,2.3,2.3,23.1,0
Mumbai,19.076,72.8777,2022-01-17,31.4,0.0,0.0,20.5,0
Mumbai,19.076,72.8777,2022-01-24,29.2,1.4,1.0,25.5,0
Mumbai,19.076,72.8777,2022-01-31,31.0,0.0,0.0,20.5,0
Mumbai,19.076,72.8777,2022-02-07,29.4,0.0,0.0,21.9,0
Mumbai,19.076,72.8777,2022-02-14,32.2,0.0,0.0,24.0,0
Mumbai,19.076,72.8777,2022-02-21,31.2,0.0,0.0,22.9,0
Mumbai,19.076,72.8777,2022-02-28,32.3,0.0,0.0,24.2,0
Mumbai,19.076,72.8777,2022-03-07,35.3,0.0,0.0,24.7,0
Mumbai,19.076,72.8777,2022-03-14,36.3,0.1,0.1,23.3,0
Mumbai,19.076,72.8777,2022-03-21,36.0,0.0,0.0,27.1,0
Mumbai,19.076,72.8777,2022-03-28,38.0,0.0,0.0,28.0,0
Mumbai,19.076,72.8777,2022-04-04,33.8,0.0,0.0,23.9,0
Mumbai,19.076,72.8777,2022-04-11,33.4,0.0,0.0,23.4,0
Mumbai,19.076,72.8777,2022-04-18,34.8,0.0,0.0,23.8,0
Mumbai,19.076,72.8777,2022-04-25,38.3,0.0,0.0,29.8,0
Mumbai,19.076,72.8777,2022-05-02,36.2,0.0,0.0,24.0,0
Mumbai,19.076,72.8777,2022-05-09,33.2,0.1,0.1,26.7,0
Mumbai,19.076,72.8777,2022-05-16,32.9,0.0,0.0,24.5,0
Mumbai,19.076,72.8777,2022-05-23,32.8,3.9000000000000004,2.7,22.9,0
Mumbai,19.076,72.8777,2022-05-30,33.2,1.2,0.6,22.0,0
Mumbai,19.076,72.8777,2022-06-06,32.8,0.0,0.0,21.4,0
Mumbai,19.076,72.8777,2022-06-13,32.7,73.7,25.2,26.3,0
Mumbai,19.076,72.8777,2022-06-20,30.5,114.8,54.8,22.9,1
Mumbai,19.076,72.8777,2022-06-27,29.9,177.2,46.8,29.5,0
Mumbai,19.076,72.8777,2022-07-04,28.4,183.6,43.4,23.1,0
Mumbai,19.076,72.8777,2022-07-11,28.6,323.5,79.9,25.9,1
Mumbai,19.076,72.8777,2022-07-18,28.8,284.2,68.3,34.6,1
Mumbai,19.076,72.8777,2022-07-25,28.9,122.69999999999999,34.3,21.1,0
Mumbai,19.076,72.8777,2022-08-01,29.3,18.5,6.5,17.4,0
Mumbai,19.076,72.8777,2022-08-08,29.1,176.7,56.5,35.1,1
Mumbai,19.076,72.8777,2022-08-15,28.5,201.2,71.3,39.5,1
Mumbai,19.076,72.8777,2022-08-22,27.9,126.89999999999999,64.1,31.9,1
Mumbai,19.076,72.8777,2022-08-29,28.6,29.0,7.9,24.8,0
Mumbai,19.076,72.8777,2022-09-05,30.4,43.6,18.7,18.3,0
Mumbai,19.076,72.8777,2022-09-12,30.1,152.2,39.7,17.7,0
Mumbai,19.076,72.8777,2022-09-19,27.8,400.2,96.6,30.5,1
Mumbai,19.076,72.8777,2022-09-26,28.0,62.2,18.0,18.7,0
Mumbai,19.076,72.8777,2022-10-03,29.0,19.0,10.3,18.9,0
Mumbai,19.076,72.8777,2022-10-10,30.0,66.8,31.9,22.1,0
Mumbai,19.076,72.8777,2022-10-17,32.0,48.8,14.5,15.6,0
Mumbai,19.076,72.8777,2022-10-24,31.4,17.6,7.4,17.7,0
Mumbai,19.076,72.8777,2022-10-31,31.8,0.0,0.0,16.6,0
Mumbai,19.076,72.8777,2022-11-07,33.4,0.0,0.0,16.4,0
Mumbai,19.076,72.8777,2022-11-14,33.0,0.0,0.0,20.3,0
Mumbai,19.076,72.8777,2022-11-21,32.3,0.0,0.0,20.4,0
Mumbai,19.076,72.8777,2022-11-28,32.1,0.0,0.0,19.1,0
Mumbai,19.076,72.8777,2022-12-05,32.5,0.0,0.0,17.9,0
Mumbai,19.076,72.8777,2022-12-12,32.2,0.0,0.0,19.8,0
Mumbai,19.076,72.8777,2022-12-19,33.5,0.2,0.2,20.5,0
Mumbai,19.076,72.8777,2022-12-26,31.0,0.0,0.0,20.4,0
Mumbai,19.076,72.8777,2023-01-02,30.6,0.0,0.0,20.3,0
Mumbai,19.076,72.8777,2023-01-09,32.0,0.0,0.0,19.0,0
Mumbai,19.076,72.8777,2023-01-16,31.1,0.0,0.0,22.2,0
Mumbai,19.076,72.8777,2023-01-23,29.2,0.0,0.0,24.2,0
Mumbai,19.076,72.8777,2023-01-30,32.5,1.0,1.0,26.7,0
Mumbai,19.076,72.8777,2023-02-06,33.9,0.0,0.0,22.2,0
Mumbai,19.076,72.8777,2023-02-13,33.8,0.0,0.0,24.0,0
Mumbai,19.076,72.8777,2023-02-20,35.6,0.0,0.0,25.3,0
Mumbai,19.076,72.8777,2023-02-27,34.8,0.0,0.0,23.0,0
Mumbai,19.076,72.8777,2023-03-06,36.3,0.1,0.1,21.2,0
Mumbai,19.076,72.8777,2023-03-13,37.7,0.0,0.0,23.4,0
Mumbai,19.076,72.8777,2023-03-20,36.5,14.0,13.3,20.5,0
Mumbai,19.076,72.8777,2023-03-27,30.2,1.1,0.7,23.7,0
Mumbai,19.076,72.8777,2023-04-03,30.1,0.6000000000000001,0.4,23.8,0
Mumbai,19.076,72.8777,2023-04-10,35.9,0.0,0.0,23.8,0
Mumbai,19.076,72.8777,2023-04-17,35.7,0.0,0.0,25.0,0
Mumbai,19.076,72.8777,2023-04-24,37.2,0.0,0.0,24.1,0
Mumbai,19.076,72.8777,2023-05-01,32.7,3.0,2.1,21.7,0
Mumbai,19.076,72.8777,2023-05-08,32.3,10.399999999999999,8.2,22.4,0
Mumbai,19.076,72.8777,2023-05-15,34.5,0.5,0.5,21.9,0
Mumbai,19.076,72.8777,2023-05-22,33.6,0.6,0.3,24.4,0
Mumbai,19.076,72.8777,2023-05-29,33.8,2.0,2.0,24.0,0
Mumbai,19.076,72.8777,2023-06-05,34.5,1.3,0.8,24.7,0
Mumbai,19.076,72.8777,2023-06-12,34.0,17.6,5.3,42.6,0
Mumbai,19.076,72.8777,2023-06-19,31.9,29.4,6.6,37.5,0
Mumbai,19.076,72.8777,2023-06-26,31.5,85.6,32.9,20.4,0
Mumbai,19.076,72.8777,2023-07-03,28.9,258.5,55.8,27.3,1
Mumbai,19.076,72.8777,2023-07-10,29.7,259.7,97.5,29.3,1
Mumbai,19.076,72.8777,2023-07-17,29.5,171.1,63.8,21.0,1
Mumbai,19.076,72.8777,2023-07-24,28.1,325.5,67.7,28.1,1
Mumbai,19.076,72.8777,2023-07-31,28.8,310.2,93.9,26.6,1
Mumbai,19.076,72.8777,2023-08-07,29.3,38.8,15.1,27.7,0
Mumbai,19.076,72.8777,2023-08-14,29.4,29.3,7.3,24.8,0
Mumbai,19.076,72.8777,2023-08-21,29.3,31.9,10.5,20.9,0
Mumbai,19.076,72.8777,2023-08-28,29.4,56.1,15.1,21.2,0
Mumbai,19.076,72.8777,2023-09-04,30.5,21.0,10.0,18.8,0
Mumbai,19.076,72.8777,2023-09-11,29.9,90.3,50.6,22.7,1
Mumbai,19.076,72.8777,2023-09-18,29.3,59.0,30.9,23.0,0
Mumbai,19.076,72.8777,2023-09-25,28.5,127.3,35.3,22.3,0
Mumbai,19.076,72.8777,2023-10-02,32.5,91.1,25.9,20.2,0
Mumbai,19.076,72.8777,2023-10-09,32.3,4.3,2.9,18.1,0
Mumbai,19.076,72.8777,2023-10-16,33.4,0.7,0.7,20.3,0
Mumbai,19.076,72.8777,2023-10-23,34.9,1.1,1.0,18.7,0
Mumbai,19.076,72.8777,2023-10-30,34.8,0.0,0.0,20.7,0
Mumbai,19.076,72.8777,2023-11-06,35.3,0.0,0.0,19.9,0
Mumbai,19.076,72.8777,2023-11-13,35.2,1.1,1.1,20.2,0
Mumbai,19.076,72.8777,2023-11-20,34.2,0.0,0.0,17.6,0
Mumbai,19.076,72.8777,2023-11-27,34.4,3.3,2.4,20.2,0
Mumbai,19.076,72.8777,2023-12-04,33.3,0.6,0.3,19.7,0
Mumbai,19.076,72.8777,2023-12-11,32.8,0.0,0.0,19.4,0
Mumbai,19.076,72.8777,2023-12-18,32.9,0.0,0.0,18.8,0
Mumbai,19.076,72.8777,2023-12-25,33.1,0.0,0.0,18.4,0
Mumbai,19.076,72.8777,2024-01-01,33.8,0.0,0.0,16.9,0
Bangalore,12.9716,77.5946,2014-01-06,28.6,0.0,0.0,15.5,0
Bangalore,12.9716,77.5946,2014-01-13,28.4,0.0,0.0,16.2,0
Bangalore,12.9716,77.5946,2014-01-20,27.8,0.0,0.0,18.0,0
Bangalore,12.9716,77.5946,2014-01-27,28.2,0.0,0.0,22.9,0
Bangalore,12.9716,77.5946,2014-02-03,29.1,0.0,0.0,15.9,0
Bangalore,12.9716,77.5946,2014-02-10,30.6,0.0,0.0,13.9,0
Bangalore,12.9716,77.5946,2014-02-17,29.5,0.2,0.2,16.8,0
Bangalore,12.9716,77.5946,2014-02-24,30.3,0.0,0.0,19.5,0
Bangalore,12.9716,77.5946,2014-03-03,30.7,4.0,2.1,16.1,0
Bangalore,12.9716,77.5946,2014-03-10,30.5,3.0,1.7,16.9,0
Bangalore,12.9716,77.5946,2014-03-17,33.3,0.0,0.0,21.0,0
Bangalore,12.9716,77.5946,2014-03-24,34.4,0.0,0.0,17.1,0
Bangalore,12.9716,77.5946,2014-03-31,35.2,0.0,0.0,19.0,0
Bangalore,12.9716,77.5946,2014-04-07,35.1,0.0,0.0,16.8,0
Bangalore,12.9716,77.5946,2014-04-14,35.2,4.2,1.6,16.0,0
Bangalore,12.9716,77.5946,2014-04-21,35.2,3.0999999999999996,2.8,17.7,0
Bangalore,12.9716,77.5946,2014-04-28,36.1,0.2,0.2,15.6,0
Bangalore,12.9716,77.5946,2014-05-05,36.3,6.0,3.9,16.9,0
Bangalore,12.9716,77.5946,2014-05-12,31.7,63.4,29.2,21.1,0
Bangalore,12.9716,77.5946,2014-05-19,33.5,3.9999999999999996,2.3,13.8,0
Bangalore,12.9716,77.5946,2014-05-26,32.5,36.4,23.8,16.9,0
Bangalore,12.9716,77.5946,2014-06-02,31.6,80.6,20.1,15.1,0
Bangalore,12.9716,77.5946,2014-06-09,30.4,18.6,5.8,23.7,0
Bangalore,12.9716,77.5946,2014-06-16,29.1,10.0,6.9,27.4,0
Bangalore,12.9716,77.5946,2014-06-23,28.8,3.0,1.2,28.9,0
Bangalore,12.9716,77.5946,2014-06-30,31.6,3.6,1.5,22.7,0
Bangalore,12.9716,77.5946,2014-07-07,31.4,42.5,13.9,20.9,0
Bangalore,12.9716,77.5946,2014-07-14,26.8,28.4,9.3,31.5,0
Bangalore,12.9716,77.5946,2014-07-21,26.7,9.1,6.6,31.3,0
Bangalore,12.9716,77.5946,2014-07-28,26.6,14.799999999999999,5.1,31.4,0
Bangalore,12.9716,77.5946,2014-08-04,26.8,39.2,20.1,28.7,0
Bangalore,12.9716,77.5946,2014-08-11,26.3,33.1,8.4,28.5,0
Bangalore,12.9716,77.5946,2014-08-18,27.0,29.9,11.9,20.1,0
Bangalore,12.9716,77.5946,2014-08-25,28.8,36.5,16.4,18.0,0
Bangalore,12.9716,77.5946,2014-09-01,25.8,25.700000000000003,8.8,28.6,0
Bangalore,12.9716,77.5946,2014-09-08,26.2,21.1,8.1,23.9,0
Bangalore,12.9716,77.5946,2014-09-15,28.0,3.7,2.6,20.5,0
Bangalore,12.9716,77.5946,2014-09-22,27.6,25.2,8.4,21.3,0
Bangalore,12.9716,77.5946,2014-09-29,28.1,57.5,14.9,13.4,0
Bangalore,12.9716,77.5946,2014-10-06,29.5,36.5,12.9,10.8,0
Bangalore,12.9716,77.5946,2014-10-13,27.9,39.9,11.6,14.8,0
Bangalore,12.9716,77.5946,2014-10-20,28.1,26.200000000000003,11.0,18.3,0
Bangalore,12.9716,77.5946,2014-10-27,25.9,55.800000000000004,20.1,19.7,0
Bangalore,12.9716,77.5946,2014-11-03,26.2,5.0,3.2,16.9,0
Bangalore,12.9716,77.5946,2014-11-10,27.9,0.0,0.0,15.3,0
Bangalore,12.9716,77.5946,2014-11-17,27.9,30.7,22.2,21.4,0
Bangalore,12.9716,77.5946,2014-11-24,27.0,0.0,0.0,16.7,0
Bangalore,12.9716,77.5946,2014-12-01,26.9,4.6,4.6,19.9,0
Bangalore,12.9716,77.5946,2014-12-08,27.8,0.1,0.1,13.4,0
Bangalore,12.9716,77.5946,2014-12-15,28.3,9.3,6.8,15.3,0
Bangalore,12.9716,77.5946,2014-12-22,27.5,0.4,0.3,21.6,0
Bangalore,12.9716,77.5946,2014-12-29,26.9,6.6,4.5,13.9,0
Bangalore,12.9716,77.5946,2015-01-05,27.5,5.6,4.8,13.2,0
Bangalore,12.9716,77.5946,2015-01-12,27.0,0.0,0.0,12.4,0
Bangalore,12.9716,77.5946,2015-01-19,28.1,0.0,0.0,18.1,0
Bangalore,12.9716,77.5946,2015-01-26,28.4,0.4,0.4,17.6,0
Bangalore,12.9716,77.5946,2015-02-02,28.5,0.0,0.0,16.6,0
Bangalore,12.9716,77.5946,2015-02-09,29.2,0.0,0.0,16.2,0
Bangalore,12.9716,77.5946,2015-02-16,30.8,0.0,0.0,14.3,0
Bangalore,12.9716,77.5946,2015-02-23,31.0,0.0,0.0,19.9,0
Bangalore,12.9716,77.5946,2015-03-02,31.2,2.2,1.6,15.6,0
Bangalore,12.9716,77.5946,2015-03-09,29.9,9.7,3.4,15.0,0
Bangalore,12.9716,77.5946,2015-03-16,31.3,0.1,0.1,16.6,0
Bangalore,12.9716,77.5946,2015-03-23,34.8,0.0,0.0,16.9,0
Bangalore,12.9716,77.5946,2015-03-30,35.0,0.0,0.0,17.9,0
Bangalore,12.9716,77.5946,2015-04-06,34.4,2.7,1.9,14.7,0
Bangalore,12.9716,77.5946,2015-04-13,33.8,39.0,22.7,15.9,0
Bangalore,12.9716,77.5946,2015-04-20,30.2,12.700000000000001,9.8,12.9,0
Bangalore,12.9716,77.5946,2015-04-27,31.4,16.5,4.8,13.0,0
Bangalore,12.9716,77.5946,2015-05-04,32.3,19.5,7.8,12.9,0
Bangalore,12.9716,77.5946,2015-05-11,33.3,6.5,3.8,11.5,0
Bangalore,12.9716,77.5946,2015-05-18,30.3,61.7,20.4,14.0,0
Bangalore,12.9716,77.5946,2015-05-25,31.6,17.6,7.8,18.8,0
Bangalore,12.9716,77.5946,2015-06-01,31.6,78.1,43.3,16.6,0
Bangalore,12.9716,77.5946,2015-06-08,29.4,33.2,10.8,17.6,0
Bangalore,12.9716,77.5946,2015-06-15,29.2,27.0,8.3,21.5,0
Bangalore,12.9716,77.5946,2015-06-22,26.7,19.599999999999998,5.0,33.8,0
Bangalore,12.9716,77.5946,2015-06-29,28.5,5.1,2.0,33.5,0
Bangalore,12.9716,77.5946,2015-07-06,29.6,4.2,3.5,25.4,0
Bangalore,12.9716,77.5946,2015-07-13,28.8,7.7,2.5,27.7,0
Bangalore,12.9716,77.5946,2015-07-20,28.3,24.8,8.0,27.9,0
Bangalore,12.9716,77.5946,2015-07-27,26.9,45.900000000000006,17.1,22.4,0
Bangalore,12.9716,77.5946,2015-08-03,27.5,20.3,8.0,20.7,0
Bangalore,12.9716,77.5946,2015-08-10,27.4,23.700000000000003,9.5,26.6,0
Bangalore,12.9716,77.5946,2015-08-17,27.8,42.599999999999994,21.4,22.0,0
Bangalore,12.9716,77.5946,2015-08-24,28.5,41.9,13.9,19.0,0
Bangalore,12.9716,77.5946,2015-08-31,28.3,9.9,8.6,19.5,0
Bangalore,12.9716,77.5946,2015-09-07,28.8,64.2,25.7,14.4,0
Bangalore,12.9716,77.5946,2015-09-14,27.3,8.4,3.9,25.2,0
Bangalore,12.9716,77.5946,2015-09-21,27.3,5.800000000000001,2.6,26.6,0
Bangalore,12.9716,77.5946,2015-09-28,28.9,52.3,15.6,11.5,0
Bangalore,12.9716,77.5946,2015-10-05,27.0,46.1,22.8,15.7,0
Bangalore,12.9716,77.5946,2015-10-12,27.6,26.9,9.1,18.4,0
Bangalore,12.9716,77.5946,2015-10-19,28.9,0.0,0.0,11.6,0
Bangalore,12.9716,77.5946,2015-10-26,29.0,0.0,0.0,16.3,0
Bangalore,12.9716,77.5946,2015-11-02,28.6,28.4,18.0,14.2,0
Bangalore,12.9716,77.5946,2015-11-09,27.0,70.9,32.0,25.5,0
Bangalore,12.9716,77.5946,2015-11-16,26.0,176.8,126.6,24.1,1
Bangalore,12.9716,77.5946,2015-11-23,25.2,57.7,17.6,20.5,0
Bangalore,12.9716,77.5946,2015-11-30,26.6,22.2,14.5,19.5,0
Bangalore,12.9716,77.5946,2015-12-07,25.3,33.800000000000004,19.1,22.3,0
Bangalore,12.9716,77.5946,2015-12-14,26.8,5.2,3.7,14.7,0
Bangalore,12.9716,77.5946,2015-12-21,26.8,0.0,0.0,14.0,0
Bangalore,12.9716,77.5946,2015-12-28,26.8,0.0,0.0,21.6,0
Bangalore,12.9716,77.5946,2016-01-04,26.8,0.0,0.0,19.8,0
Bangalore,12.9716,77.5946,2016-01-11,26.3,0.0,0.0,13.9,0
Bangalore,12.9716,77.5946,2016-01-18,26.7,0.0,0.0,16.2,0
Bangalore,12.9716,77.5946,2016-01-25,27.3,2.5,1.2,16.0,0
Bangalore,12.9716,77.5946,2016-02-01,29.6,0.0,0.0,17.7,0
Bangalore,12.9716,77.5946,2016-02-08,30.1,0.0,0.0,14.8,0
Bangalore,12.9716,77.5946,2016-02-15,30.1,0.0,0.0,16.6,0
Bangalore,12.9716,77.5946,2016-02-22,33.2,0.0,0.0,21.1,0
Bangalore,12.9716,77.5946,2016-02-29,32.8,0.0,0.0,14.0,0
Bangalore,12.9716,77.5946,2016-03-07,32.0,0.0,0.0,17.3,0
Bangalore,12.9716,77.5946,2016-03-14,33.5,0.1,0.1,13.4,0
Bangalore,12.9716,77.5946,2016-03-21,35.0,1.0,1.0,16.3,0
Bangalore,12.9716,77.5946,2016-03-28,34.2,0.0,0.0,16.1,0
Bangalore,12.9716,77.5946,2016-04-04,34.7,0.0,0.0,13.7,0
Bangalore,12.9716,77.5946,2016-04-11,35.1,2.3,1.7,14.7,0
Bangalore,12.9716,77.5946,2016-04-18,35.9,0.0,0.0,14.9,0
Bangalore,12.9716,77.5946,2016-04-25,36.7,0.6000000000000001,0.4,14.3,0
Bangalore,12.9716,77.5946,2016-05-02,35.8,2.1,2.1,15.6,0
Bangalore,12.9716,77.5946,2016-05-09,34.6,29.6,11.0,20.9,0
Bangalore,12.9716,77.5946,2016-05-16,34.2,12.5,6.0,12.5,0
Bangalore,12.9716,77.5946,2016-05-23,33.1,26.5,16.7,22.9,0
Bangalore,12.9716,77.5946,2016-05-30,32.9,20.6,7.8,19.1,0
Bangalore,12.9716,77.5946,2016-06-06,30.4,82.39999999999999,16.4,18.1,0
Bangalore,12.9716,77.5946,2016-06-13,28.7,35.8,18.0,25.9,0
Bangalore,12.9716,77.5946,2016-06-20,27.9,29.200000000000003,15.1,28.0,0
Bangalore,12.9716,77.5946,2016-06-27,26.2,71.7,23.2,28.4,0
Bangalore,12.9716,77.5946,2016-07-04,26.7,71.0,37.4,32.4,0
Bangalore,12.9716,77.5946,2016-07-11,26.0,45.9,23.5,34.5,0
Bangalore,12.9716,77.5946,2016-07-18,27.0,31.7,8.4,28.9,0
Bangalore,12.9716,77.5946,2016-07-25,27.0,55.3,17.0,24.1,0
Bangalore,12.9716,77.5946,2016-08-01,27.8,65.4,23.6,28.1,0
Bangalore,12.9716,77.5946,2016-08-08,26.2,3.2,1.9,31.0,0
Bangalore,12.9716,77.5946,2016-08-15,27.3,8.1,3.5,25.2,0
Bangalore,12.9716,77.5946,2016-08-22,27.2,2.3,0.7,29.0,0
Bangalore,12.9716,77.5946,2016-08-29,27.7,22.700000000000003,10.8,19.5,0
Bangalore,12.9716,77.5946,2016-09-05,26.4,23.4,12.9,20.4,0
Bangalore,12.9716,77.5946,2016-09-12,27.2,3.5,1.9,19.5,0
Bangalore,12.9716,77.5946,2016-09-19,27.3,4.1,1.7,22.8,0
Bangalore,12.9716,77.5946,2016-09-26,26.7,15.100000000000001,8.4,26.6,0
Bangalore,12.9716,77.5946,2016-10-03,28.0,21.6,10.1,17.1,0
Bangalore,12.9716,77.5946,2016-10-10,28.2,1.8000000000000003,1.1,19.8,0
Bangalore,12.9716,77.5946,2016-10-17,28.3,21.900000000000002,18.3,13.2,0
Bangalore,12.9716,77.5946,2016-10-24,29.3,0.0,0.0,12.5,0
Bangalore,12.9716,77.5946,2016-10-31,30.2,0.2,0.2,13.9,0
Bangalore,12.9716,77.5946,2016-11-07,29.7,3.5,2.3,16.9,0
Bangalore,12.9716,77.5946,2016-11-14,29.2,0.8,0.8,14.1,0
Bangalore,12.9716,77.5946,2016-11-21,29.5,0.0,0.0,18.9,0
Bangalore,12.9716,77.5946,2016-11-28,31.1,0.0,0.0,15.7,0
Bangalore,12.9716,77.5946,2016-12-05,29.8,12.799999999999999,6.2,20.5,0
Bangalore,12.9716,77.5946,2016-12-12,28.1,7.4,7.4,26.8,0
Bangalore,12.9716,77.5946,2016-12-19,26.4,36.9,34.0,28.5,0
Bangalore,12.9716,77.5946,2016-12-26,27.9,0.0,0.0,13.1,0
Bangalore,12.9716,77.5946,2017-01-02,27.7,0.0,0.0,15.7,0
Bangalore,12.9716,77.5946,2017-01-09,28.1,0.0,0.0,20.5,0
Bangalore,12.9716,77.5946,2017-01-16,27.1,0.0,0.0,20.8,0
Bangalore,12.9716,77.5946,2017-01-23,28.4,0.2,0.2,25.2,0
Bangalore,12.9716,77.5946,2017-01-30,28.2,38.5,30.1,22.3,0
Bangalore,12.9716,77.5946,2017-02-06,28.4,0.0,0.0,17.5,0
Bangalore,12.9716,77.5946,2017-02-13,30.0,0.0,0.0,19.9,0
Bangalore,12.9716,77.5946,2017-02-20,31.2,0.1,0.1,25.2,0
Bangalore,12.9716,77.5946,2017-02-27,33.3,0.0,0.0,25.3,0
Bangalore,12.9716,77.5946,2017-03-06,31.7,12.299999999999999,12.1,25.4,0
Bangalore,12.9716,77.5946,2017-03-13,33.6,2.5,1.1,17.3,0
Bangalore,12.9716,77.5946,2017-03-20,33.8,11.5,9.3,17.7,0
Bangalore,12.9716,77.5946,2017-03-27,35.3,2.6999999999999997,2.3,23.0,0
Bangalore,12.9716,77.5946,2017-04-03,35.7,0.5,0.5,21.5,0
Bangalore,12.9716,77.5946,2017-04-10,34.9,5.6,4.1,16.6,0
Bangalore,12.9716,77.5946,2017-04-17,35.4,1.2,1.2,20.3,0
Bangalore,12.9716,77.5946,2017-04-24,35.0,2.9000000000000004,2.7,19.1,0
Bangalore,12.9716,77.5946,2017-05-01,33.9,4.8,2.0,18.7,0
Bangalore,12.9716,77.5946,2017-05-08,34.5,3.2,1.9,18.5,0
Bangalore,12.9716,77.5946,2017-05-15,33.9,18.9,4.4,15.4,0
Bangalore,12.9716,77.5946,2017-05-22,33.3,58.3,36.1,16.9,0
Bangalore,12.9716,77.5946,2017-05-29,32.3,27.6,10.2,24.1,0
Bangalore,12.9716,77.5946,2017-06-05,30.6,9.5,3.6,26.6,0
Bangalore,12.9716,77.5946,2017-06-12,29.6,39.1,11.5,32.2,0
Bangalore,12.9716,77.5946,2017-06-19,28.5,24.3,8.3,23.4,0
Bangalore,12.9716,77.5946,2017-06-26,27.9,14.7,3.8,31.7,0
Bangalore,12.9716,77.5946,2017-07-03,28.0,9.1,3.8,30.2,0
Bangalore,12.9716,77.5946,2017-07-10,28.9,9.6,3.1,28.2,0
Bangalore,12.9716,77.5946,2017-07-17,29.6,28.3,14.5,30.3,0
Bangalore,12.9716,77.5946,2017-07-24,28.6,13.0,4.8,33.5,0
Bangalore,12.9716,77.5946,2017-07-31,30.2,13.5,4.1,25.1,0
Bangalore,12.9716,77.5946,2017-08-07,31.0,13.3,3.8,24.7,0
Bangalore,12.9716,77.5946,2017-08-14,29.3,23.7,9.9,18.4,0
Bangalore,12.9716,77.5946,2017-08-21,28.1,63.5,14.2,25.1,0
Bangalore,12.9716,77.5946,2017-08-28,26.4,61.6,15.6,26.2,0
