date,city,temperature_2m_max,apparent_temperature_max,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,latitude,longitude,gps_tag,rolling_7d_rain,rolling_3d_temp,sin_time,cos_time,is_weekend,rain_wind_interaction,rain_squared,wind_squared,temp_squared,rain_wind_ratio,heat_index_proxy,elevation,is_coastal,distance_to_coast,zone_safety_score,trigger_rain_active,trigger_heat_active,trigger_storm_active,trigger_flood_active,trigger_visibility_active,n_triggers_active,loss_ratio
2020-01-04,Bengaluru,28.3,29.777225,0.0,0.0,13.18308,23.759998,18.3,12.972,77.595,south_plateau,3.9000001400000075,27.900000000000006,0.06875540848113941,0.9976335468520451,1,0.0,0.0,173.7935982864,800.89,0.0,7.5844000000000005,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-05,Bengaluru,28.0,29.25838,0.2,2.0,16.56,29.519999,15.86,12.972,77.595,south_plateau,4.100000140000008,28.16666666666667,0.08590610426133272,0.9963032375991965,1,3.312,0.04000000000000001,274.23359999999997,784.0,0.011389521640091117,10.2368,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-06,Bengaluru,27.35,27.397547,0.0,0.0,19.011953,37.44,14.74,12.972,77.595,south_plateau,4.000000140000007,27.88333333333334,0.10303137904317879,0.9946781061893646,0,0.0,0.0,361.45435687420894,748.0225,0.0,11.22444,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-07,Bengaluru,27.05,26.026178,0.0,0.0,19.734436,39.96,16.51,12.972,77.595,south_plateau,3.100000100000007,27.466666666666672,0.1201261651823505,0.9927586335250793,0,0.0,0.0,389.44796423809595,731.7025,0.0,9.186179999999998,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-08,Bengaluru,28.15,29.358925,0.0,0.0,16.434305,28.8,20.9,12.972,77.595,south_plateau,1.200000000000007,27.51666666666667,0.13718540405660057,0.9905453876091833,0,0.0,0.0,270.086380833025,792.4224999999999,0.0,4.616600000000001,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-09,Bengaluru,29.1,30.413723,0.0,0.0,17.873556,30.960001,19.81,12.972,77.595,south_plateau,0.20000000000000712,28.100000000000005,0.1542040475626894,0.988039023376751,0,0.0,0.0,319.464004085136,846.8100000000001,0.0,6.0411600000000005,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-10,Bengaluru,28.15,27.69057,0.0,0.0,18.374111,37.8,21.07,12.972,77.595,south_plateau,0.20000000000000712,28.46666666666667,0.17117705961019986,0.985240282501282,0,0.0,0.0,337.607955040321,792.4224999999999,0.0,4.42518,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-11,Bengaluru,27.7,26.76893,0.0,0.0,18.014393,33.48,21.46,12.972,77.595,south_plateau,0.20000000000000712,28.316666666666674,0.18809941761179758,0.9821499931752291,1,0.0,0.0,324.5183551584489,767.29,0.0,3.9223199999999983,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-12,Bengaluru,27.2,27.111208,0.0,0.0,18.416384,37.8,19.72,12.972,77.595,south_plateau,0.0,27.683333333333337,0.20496611396949532,0.9787690698649216,1,0.0,0.0,339.163199635456,739.8399999999999,0.0,5.744640000000001,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-13,Bengaluru,28.35,29.572205,0.0,0.0,14.84318,25.56,21.24,12.972,77.595,south_plateau,0.0,27.750000000000004,0.22177215755648186,0.975098513039961,0,0.0,0.0,220.3199925124,803.7225000000001,0.0,4.263840000000003,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0916
2020-01-14,Bengaluru,29.1,29.618954,0.0,0.0,17.31746,29.88,21.51,12.972,77.595,south_plateau,0.0,28.21666666666667,0.23851257519407648,0.9711394088771653,0,0.0,0.0,299.89442085160005,846.8100000000001,0.0,4.062359999999998,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-15,Bengaluru,27.75,26.858486,0.0,0.0,18.448023,32.399998,22.24,12.972,77.595,south_plateau,0.0,28.400000000000006,0.2551824131233728,0.9668929289391521,0,0.0,0.0,340.32955260852896,770.0625,0.0,3.0636000000000014,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-16,Bengaluru,27.35,29.115376,0.0,0.0,17.81909,30.960001,20.94,12.972,77.595,south_plateau,0.0,28.066666666666674,0.2717767384711357,0.9623603298276545,0,0.0,0.0,317.51996842809996,748.0225,0.0,4.44164,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-17,Bengaluru,28.45,28.651756,0.0,0.0,17.287498,30.599998,21.46,12.972,77.595,south_plateau,0.0,27.850000000000005,0.2882906407095177,0.9575429528116719,0,0.0,0.0,298.85758710000397,809.4024999999999,0.0,4.0285199999999985,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-18,Bengaluru,27.85,28.15453,0.1,1.0,18.161278,33.839996,14.28,12.972,77.595,south_plateau,0.10000000000000711,27.88333333333334,0.3047192331091634,0.9524422234305676,1,1.8161278,0.010000000000000002,329.832018593284,775.6225000000001,0.005218858575090869,11.942080000000002,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-19,Bengaluru,28.1,28.343208,0.2,2.0,17.811815,33.839996,13.95,12.972,77.595,south_plateau,0.30000000000000715,28.13333333333334,0.321057654185271,0.9470596510722283,1,3.562363,0.04000000000000001,317.260753594225,789.6100000000001,0.010631616353871226,12.420200000000003,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-20,Bengaluru,29.8,30.028454,0.0,0.0,21.2522,36.719997,20.27,12.972,77.595,south_plateau,0.30000000000000715,28.58333333333334,0.3373010691361842,0.9413968285264122,0,0.0,0.0,451.6560048399999,888.0400000000001,0.0,5.638160000000001,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-21,Bengaluru,29.2,27.954441,0.0,0.0,21.349546,38.88,21.93,12.972,77.595,south_plateau,0.30000000000000715,29.033333333333342,0.3534446712740877,0.9354554315134164,0,0.0,0.0,455.803114406116,852.64,0.0,3.5857600000000005,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-22,Bengaluru,29.0,28.932957,0.0,0.0,20.192118,39.239998,21.88,12.972,77.595,south_plateau,0.30000000000000715,29.33333333333334,0.3694836834473831,0.9292372181882051,0,0.0,0.0,407.721629325924,841.0,0.0,3.6192000000000006,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-23,Bengaluru,29.05,29.041855,0.0,0.0,19.559633,36.0,21.88,12.972,77.595,south_plateau,0.30000000000000715,29.08333333333334,0.38541335945432564,0.9227440286201427,0,0.0,0.0,382.57924309468905,843.9025,0.0,3.6254400000000007,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-24,Bengaluru,30.0,28.707111,0.0,0.0,16.279802,35.28,22.63,12.972,77.595,south_plateau,0.30000000000000715,29.350000000000005,0.4012289854475009,0.9159777842484877,0,0.0,0.0,265.031953159204,900.0,0.0,2.844,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-25,Bengaluru,30.0,27.383104,0.0,0.0,16.981165,30.239998,22.96,12.972,77.595,south_plateau,0.20000000000000712,29.683333333333337,0.4169258813287287,0.908940487313808,1,0.0,0.0,288.35996475722504,900.0,0.0,2.4480000000000004,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-26,Bengaluru,30.95,30.096085,0.0,0.0,14.759999,27.72,22.66,12.972,77.595,south_plateau,0.0,30.316666666666674,0.4324994021339788,0.901634220265486,1,0.0,0.0,217.85757048000102,957.9024999999999,0.0,2.8969200000000006,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-27,Bengaluru,30.75,30.860546,0.0,0.0,15.021105,28.8,22.51,12.972,77.595,south_plateau,0.0,30.566666666666674,0.44794493940789115,0.8940611451454876,0,0.0,0.0,225.633595421025,945.5625,0.0,3.0626999999999973,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0689
2020-01-28,Bengaluru,29.9,30.286007,0.0,0.0,12.031756,27.0,21.15,12.972,77.595,south_plateau,0.0,30.533333333333335,0.4632579225674917,0.88622350294858,0,0.0,0.0,144.763152443536,894.0099999999999,0.0,4.6046000000000005,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-29,Bengaluru,30.9,32.25888,0.0,0.0,13.70839,23.759998,22.01,12.972,77.595,south_plateau,0.0,30.51666666666667,0.4784338202547012,0.8781236129591848,0,0.0,0.0,187.91995639209998,954.81,0.0,3.695639999999998,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-30,Bengaluru,31.1,31.903881,0.0,0.0,12.7279215,24.48,22.66,12.972,77.595,south_plateau,0.0,30.633333333333336,0.49346814167723735,0.8697638720650646,0,0.0,0.0,161.99998571016226,967.21,0.0,2.9109600000000007,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-01-31,Bengaluru,30.7,31.66901,0.0,0.0,20.46941,36.36,21.77,12.972,77.595,south_plateau,0.0,30.900000000000006,0.5083564379375122,0.8611467540480452,0,0.0,0.0,418.9967457481,942.49,0.0,3.9664399999999995,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-01,Bengaluru,28.75,29.476784,0.0,0.0,16.79314,32.039997,19.17,12.972,77.595,south_plateau,0.0,30.183333333333337,0.5230943033491326,0.8522748088519838,1,0.0,0.0,282.0095510596,826.5625,0.0,6.704499999999999,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-02,Bengaluru,28.25,28.07999,0.0,0.0,17.399586,36.0,20.67,12.972,77.595,south_plateau,0.0,29.233333333333338,0.5376773767406141,0.8431506618282,1,0.0,0.0,302.745592971396,798.0625,0.0,4.892899999999997,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-03,Bengaluru,29.4,27.937477,0.0,0.0,16.595179,33.12,23.48,12.972,77.595,south_plateau,0.0,28.8,0.5521013427459208,0.8337770129585915,0,0.0,0.0,275.39996604204106,864.3599999999999,0.0,1.7875199999999989,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-04,Bengaluru,28.7,28.278297,0.0,0.0,18.806337,33.48,23.21,12.972,77.595,south_plateau,0.0,28.783333333333335,0.5663619330814524,0.8241566360566663,0,0.0,0.0,353.678311357569,823.6899999999999,0.0,2.05492,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-05,Bengaluru,29.05,29.98085,0.0,0.0,15.844089,29.88,20.03,12.972,77.595,south_plateau,0.0,29.05,0.580454927809098,0.8142923779467267,0,0.0,0.0,251.035156239921,843.9025,0.0,5.7751399999999995,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-06,Bengaluru,29.7,31.10786,0.0,0.0,16.1198,28.8,20.37,12.972,77.595,south_plateau,0.0,29.150000000000006,0.5943761565849831,0.804187157621448,0,0.0,0.0,259.84795204000005,882.0899999999999,0.0,5.5004399999999976,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-07,Bengaluru,29.25,30.577412,0.0,0.0,17.551615,30.599998,21.15,12.972,77.595,south_plateau,0.0,29.33333333333334,0.6081214998935418,0.7938439653781019,0,0.0,0.0,308.05918910822504,855.5625,0.0,4.504500000000001,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-08,Bengaluru,29.45,29.228249,0.0,0.0,14.021525,30.960001,19.97,12.972,77.595,south_plateau,0.0,29.46666666666667,0.6216868902665479,0.7832658619336791,1,0.0,0.0,196.60316332562502,867.3025,0.0,5.925340000000001,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-09,Bengaluru,28.05,28.395142,0.70000005,4.0,21.188072,38.16,16.26,12.972,77.595,south_plateau,0.7000000500000071,28.91666666666667,0.6350683134867438,0.7724559775191742,1,14.831651459403599,0.49000007000000245,448.9343950771839,786.8025,0.03154848469934657,9.806279999999997,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-10,Bengaluru,28.9,28.97195,0.0,0.0,23.762726,41.399998,21.02,12.972,77.595,south_plateau,0.7000000500000071,28.8,0.6482618097757122,0.7614175109532997,0,0.0,0.0,564.667146951076,835.2099999999999,0.0,4.60088,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-11,Bengaluru,28.5,27.622593,0.0,0.0,21.316135,40.32,23.44,12.972,77.595,south_plateau,0.7000000500000071,28.483333333333338,0.6612634749656386,0.7501537286959042,0,0.0,0.0,454.37761133822494,812.25,0.0,1.778399999999997,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-12,Bengaluru,28.9,28.97667,0.0,0.0,19.770523,37.44,23.18,12.972,77.595,south_plateau,0.7000000500000071,28.76666666666667,0.6740694616546162,0.7386679638813748,0,0.0,0.0,390.87357969352905,835.2099999999999,0.0,2.103919999999999,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-13,Bengaluru,30.45,29.663498,0.0,0.0,21.129885,38.88,24.18,12.972,77.595,south_plateau,0.7000000500000071,29.283333333333335,0.6866759803451553,0.726963615332308,0,0.0,0.0,446.4720401132251,927.2025,0.0,0.9987600000000015,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.1747
2020-02-14,Bengaluru,30.5,31.773537,0.0,0.0,12.015589,22.68,23.74,12.972,77.595,south_plateau,0.7000000500000071,29.950000000000003,0.6990793005655562,0.7150441465537444,0,0.0,0.0,144.374379016921,930.25,0.0,1.5372000000000035,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-15,Bengaluru,31.45,32.022118,0.0,0.0,16.595179,28.8,24.33,12.972,77.595,south_plateau,0.7000000500000071,30.800000000000008,0.7112757519738152,0.7029130847082615,1,0.0,0.0,275.39996604204106,989.1025,0.0,0.8428600000000014,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-16,Bengaluru,31.3,30.415058,0.0,0.0,17.654688,31.68,24.78,12.972,77.595,south_plateau,0.0,31.08333333333334,0.7232617254437388,0.6905740195722293,1,0.0,0.0,311.68800837734403,979.69,0.0,0.27543999999999746,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-17,Bengaluru,31.0,28.958168,0.0,0.0,17.313717,30.960001,25.21,12.972,77.595,south_plateau,0.0,31.250000000000004,0.7350336741329412,0.6780306024735382,0,0.0,0.0,299.764796356089,961.0,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-18,Bengaluru,30.65,29.513058,0.0,0.0,18.0,36.36,24.87,12.972,77.595,south_plateau,0.0,30.983333333333338,0.746588114532413,0.6652865452111116,0,0.0,0.0,324.0,939.4224999999999,0.0,0.15937999999999947,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-19,Bengaluru,30.75,30.308815,0.0,0.0,19.245697,33.12,24.48,12.972,77.595,south_plateau,0.0,30.8,0.7579216274973472,0.6523456189565257,0,0.0,0.0,370.396853015809,945.5625,0.0,0.6395999999999978,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-20,Bengaluru,30.85,29.913609,0.0,0.0,19.559633,34.56,25.0,12.972,77.595,south_plateau,0.0,30.750000000000004,0.7690308592589181,0.6392116531380588,0,0.0,0.0,382.57924309468905,951.7225000000001,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-21,Bengaluru,31.15,29.598476,0.0,0.0,19.839235,35.28,25.16,12.972,77.595,south_plateau,0.0,30.91666666666667,0.7799125224167177,0.6258885343075018,0,0.0,0.0,393.5952453852249,970.3224999999999,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-22,Bengaluru,30.35,29.970943,0.0,0.0,21.218632,36.719997,24.5,12.972,77.595,south_plateau,0.0,30.783333333333342,0.7905633969115482,0.612380204990065,1,0.0,0.0,450.230343951424,921.1225000000001,0.0,0.6070000000000005,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-23,Bengaluru,30.3,30.055481,0.0,0.0,21.626984,37.44,24.1,12.972,77.595,south_plateau,0.0,30.600000000000005,0.8009803309782905,0.5986906625177214,1,0.0,0.0,467.726436936256,918.09,0.0,1.0907999999999975,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.1037
2020-02-24,Bengaluru,30.4,29.977924,0.0,0.0,19.493261,33.48,24.11,12.972,77.595,south_plateau,0.0,30.350000000000005,0.8111602420785621,0.5848239578463322,0,0.0,0.0,379.987224414121,924.16,0.0,1.0822400000000023,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-25,Bengaluru,31.9,32.687626,0.0,0.0,14.4,26.64,24.38,12.972,77.595,south_plateau,0.0,30.86666666666667,0.8211001178128892,0.5707841943569036,0,0.0,0.0,207.36,1017.6099999999999,0.0,0.7911200000000014,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-26,Bengaluru,30.6,32.021477,0.0,0.0,16.09969,32.039997,19.88,12.972,77.595,south_plateau,0.0,30.966666666666672,0.8307970168121247,0.5565755266413303,0,0.0,0.0,259.20001809609994,936.3600000000001,0.0,6.266880000000003,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-27,Bengaluru,30.75,31.694027,0.0,0.0,22.691425,39.6,18.6,12.972,77.595,south_plateau,0.0,31.08333333333334,0.8402480696078469,0.5422021592729844,0,0.0,0.0,514.900768530625,945.5625,0.0,7.871999999999996,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-28,Bengaluru,31.0,30.84819,0.0,0.0,22.862125,39.6,21.83,12.972,77.595,south_plateau,0.0,30.783333333333342,0.8494504794814806,0.527668345562516,0,0.0,0.0,522.6767595156249,961.0,0.0,3.9308000000000005,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-02-29,Bengaluru,31.4,31.961418,0.0,0.0,20.63023,38.16,22.41,12.972,77.595,south_plateau,0.0,31.05,0.8584015232918917,0.512978386299228,1,0.0,0.0,425.60638985290007,985.9599999999999,0.0,3.253040000000001,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-01,Bengaluru,30.55,31.559029,0.0,0.0,19.562946,35.64,19.12,12.972,77.595,south_plateau,0.0,30.983333333333338,0.8670985522812081,0.4981366284784055,1,0.0,0.0,382.708856198916,933.3025,0.0,7.185359999999999,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-02,Bengaluru,29.6,31.417229,0.0,0.0,16.279802,28.08,17.61,12.972,77.595,south_plateau,0.0,30.51666666666667,0.8755389928586302,0.4831474640149687,0,0.0,0.0,265.031953159204,876.1600000000001,0.0,8.74976,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-03,Bengaluru,30.7,34.00407,0.5,4.0,9.904906,21.24,21.81,12.972,77.595,south_plateau,0.5000000000000071,30.283333333333342,0.8837203473619977,0.4680153284438345,0,4.952453,0.25,98.10716286883601,942.49,0.045850922511390745,3.9173200000000015,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-04,Bengaluru,30.65,31.397022,1.1,5.0,14.48972,30.960001,20.1,12.972,77.595,south_plateau,1.6000000000000072,30.316666666666674,0.8916401947968874,0.45274469960737107,0,15.938692000000001,1.2100000000000002,209.9519856784,939.4224999999999,0.07101484081055048,6.007399999999998,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-05,Bengaluru,30.0,32.29037,1.8000001,10.0,16.73516,32.039997,17.49,12.972,77.595,south_plateau,3.4000001000000073,30.450000000000003,0.8992961915530253,0.4373400963303323,0,30.123289673516002,3.2400003600000105,280.0655802256,900.0,0.10149331046350865,9.012000000000004,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-06,Bengaluru,29.75,31.536839,2.6999996,13.0,16.548256,35.64,18.78,12.972,77.595,south_plateau,6.099999700000007,30.133333333333336,0.9066860720977985,0.4218060770826634,0,44.680284580697595,7.28999784000016,273.84477664153593,885.0625,0.1538614207588492,7.401799999999997,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-07,Bengaluru,29.4,30.890766,2.1999998,14.0,14.044615,34.56,18.81,12.972,77.595,south_plateau,8.299999500000007,29.716666666666672,0.9138076496466615,0.4061472386305789,1,30.898150191077,4.83999912000004,197.25121049822502,864.3599999999999,0.14623171147948952,7.279440000000001,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-08,Bengaluru,30.5,31.170128,1.0,8.0,17.238699,29.519999,20.11,12.972,77.595,south_plateau,9.299999500000007,29.88333333333334,0.9206588168102428,0.3903682146763026,1,17.238699,1.0,297.172743212601,930.25,0.05482847214047449,5.9658,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-09,Bengaluru,30.15,32.33515,0.90000004,5.0,15.716793,28.8,20.45,12.972,77.595,south_plateau,10.199999540000007,30.01666666666667,0.9272375462179537,0.374473674486883,0,14.145114328671719,0.8100000720000016,247.01758220484896,909.0224999999999,0.05383808006715164,5.487300000000001,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-10,Bengaluru,30.65,32.518852,0.5,4.0,17.786331,30.599998,21.78,12.972,77.595,south_plateau,10.199999540000007,30.433333333333337,0.9335418911179212,0.35846832151248087,0,8.8931655,0.25,316.35357044156103,939.4224999999999,0.026615095837500147,3.9477199999999972,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-11,Bengaluru,32.55,33.596508,0.0,0.0,18.440998,31.68,23.69,12.972,77.595,south_plateau,9.099999540000008,31.11666666666667,0.9395699859530622,0.342356891994542,0,0.0,0.0,340.07040723600403,1059.5024999999998,0.0,1.70562,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-12,Bengaluru,32.6,33.50835,0.0,0.0,17.429354,30.599998,24.22,12.972,77.595,south_plateau,7.299999440000008,31.933333333333337,0.945320046913132,0.3261441535642696,0,0.0,0.0,303.782380857316,1062.76,0.0,1.0171200000000002,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-13,Bengaluru,32.35,31.495094,0.0,0.0,18.709612,35.28,26.08,12.972,77.595,south_plateau,4.599999840000008,32.50000000000001,0.9507903724625832,0.3098349038318025,0,0.0,0.0,350.049581190544,1046.5225,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-14,Bengaluru,32.55,32.53886,0.0,0.0,17.555307,31.319998,26.0,12.972,77.595,south_plateau,2.400000040000007,32.50000000000001,0.9559793438440766,0.2934339689665273,1,0.0,0.0,308.188803864249,1059.5024999999998,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-15,Bengaluru,33.35,33.466587,0.0,0.0,19.64558,33.839996,25.74,12.972,77.595,south_plateau,1.4000000400000072,32.75,0.9608854255574977,0.27694620226893646,1,0.0,0.0,385.94881353639994,1112.2225,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-16,Bengaluru,32.65,33.439194,0.0,0.0,19.011953,33.839996,25.54,12.972,77.595,south_plateau,0.5000000000000071,32.85,0.9655071658143364,0.2603764827344581,0,0.0,0.0,361.45435687420894,1066.0224999999998,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.1711
2020-03-17,Bengaluru,32.5,31.175926,0.0,0.0,20.523157,42.839996,26.14,12.972,77.595,south_plateau,0.0,32.833333333333336,0.969843196967294,0.24372971360968387,0,0.0,0.0,421.19997324664905,1056.25,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-18,Bengaluru,33.8,32.78407,0.0,0.0,18.723461,39.6,26.54,12.972,77.595,south_plateau,0.0,32.983333333333334,0.9738922359149924,0.22701082094141847,0,0.0,0.0,350.567991818521,1142.4399999999998,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-19,Bengaluru,34.2,34.42215,0.0,0.0,15.072783,28.8,25.6,12.972,77.595,south_plateau,0.0,33.50000000000001,0.9776530844816641,0.2102247521189836,0,0.0,0.0,227.18878736508898,1169.64,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-20,Bengaluru,32.55,34.3606,0.4,3.0,17.309973,30.599998,21.24,12.972,77.595,south_plateau,0.4000000000000071,33.51666666666667,0.981124629771712,0.19337647441020586,0,6.9239892,0.16000000000000003,299.63516526072897,1059.5024999999998,0.021846018014335687,4.895520000000002,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-21,Bengaluru,34.4,35.80676,0.1,1.0,15.94601,28.44,24.57,12.972,77.595,south_plateau,0.5000000000000071,33.71666666666667,0.984305844499033,0.17647097349152166,1,1.594601,0.010000000000000002,254.2752349201,1183.36,0.005901094121861134,0.5916799999999998,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-22,Bengaluru,32.05,32.788074,0.1,1.0,15.021105,28.44,20.55,12.972,77.595,south_plateau,0.6000000000000072,33.0,0.9871957872910085,0.15951325197263655,1,1.5021105000000001,0.010000000000000002,225.633595421025,1027.2024999999999,0.006241766719586446,5.704899999999998,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-23,Bengaluru,30.95,32.693752,0.70000005,5.0,19.022177,38.88,19.95,12.972,77.595,south_plateau,1.300000050000007,32.46666666666667,0.9897936029670716,0.14250832791617088,0,13.315524851108849,0.49000007000000245,361.84321781932897,957.9024999999999,0.034961235733756625,6.251900000000002,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-24,Bengaluru,33.65,33.80332,0.0,0.0,16.375053,30.599998,22.63,12.972,77.595,south_plateau,1.300000050000007,32.21666666666667,0.992098522791769,0.12546123335273648,0,0.0,0.0,268.14236075280905,1132.3225,0.0,3.1900199999999996,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-25,Bengaluru,32.7,32.12001,0.0,0.0,19.592731,38.16,25.66,12.972,77.595,south_plateau,1.300000050000007,32.43333333333334,0.9941098647022418,0.10837701279187609,0,0.0,0.0,383.875108038361,1069.2900000000002,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-26,Bengaluru,33.7,32.80172,0.0,0.0,19.917469,40.68,26.42,12.972,77.595,south_plateau,1.300000050000007,33.35,0.9958270335100595,0.09126072172931188,0,0.0,0.0,396.705571365961,1135.6900000000003,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-27,Bengaluru,33.2,32.750637,0.0,0.0,16.965895,30.599998,26.57,12.972,77.595,south_plateau,0.900000050000007,33.20000000000001,0.9972495210773451,0.07411742515094437,0,0.0,0.0,287.841593151025,1102.2400000000002,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-28,Bengaluru,34.05,32.639366,0.0,0.0,17.654688,36.0,27.09,12.972,77.595,south_plateau,0.8000000500000071,33.650000000000006,0.998376906467142,0.056952196034039754,1,0.0,0.0,311.68800837734403,1159.4025,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
2020-03-29,Bengaluru,34.15,32.80518,0.0,0.0,17.015474,37.079998,27.05,12.972,77.595,south_plateau,0.700000050000007,33.800000000000004,0.9992088560679753,0.03977011384605572,1,0.0,0.0,289.526355444676,1166.2224999999999,0.0,0.0,906.0,0.0,228.25,1.0,0,0,0,0,0,0,0.0
